"Name","Party","Votes","Seat","City","Year"
"Marvi Memon","PML-N","23598",237,"Thatta",2013
"Ghulam Mohammed Khushik","MQM","2985",237,"Thatta",2013
"Syed Fazalullah Shah","PTI","1080",237,"Thatta",2013
"Syed Ayaz Ali Shah","Independent","953",237,"Thatta",2013
"Shamsu-un-Nisa","Independent","341",237,"Thatta",2013
"Muhammad Serwer Jokhio","Independent","337",237,"Thatta",2013
"Mohammed Bux Lashari","APML","160",237,"Thatta",2013
"Babu Ghulam Hussain","Independent","151",237,"Thatta",2013
"Syed Tanveer Hyder Shah","Independent","110",237,"Thatta",2013
"Syed Mahar Ali Shah","Independent","102",237,"Thatta",2013
"Muhammed Yousif Dharo","BNM","101",237,"Thatta",2013
"Doctor Wahid Soomro","Independent","75",237,"Thatta",2013
"Mumtaz Ali Jalbani","Independent","55",237,"Thatta",2013
"Altaf Hussain alias Haji Murad Ali Shah Amir Khani","Independent","37",237,"Thatta",2013
"Syed Ayaz AliShah Sheerazi","Independent","88954",238,"Thatta",2013
"Rameezul-dinMemon","PPP-P","79181",238,"Thatta",2013
"Abdul RehmanMallah","Independent","3302",238,"Thatta",2013
"Mufti NazeerAhmad Umrani","JUI-F","2635",238,"Thatta",2013
"Muhammad Alialias Ghulam Hussain Memon","Independent","1969",238,"Thatta",2013
"Fehmida ShahBukhari","MQM","1135",238,"Thatta",2013
"Haji MuhammadUsman Khan Malkani","Independent","461",238,"Thatta",2013
"Syed Pir GhulamRehmani","Independent","322",238,"Thatta",2013
"Rustam KhanMehar","Independent","299",238,"Thatta",2013
"Syed ShafqatHussain Shah Sheerazi","Independent","252",238,"Thatta",2013
"Aslam KhanMalkani","Independent","181",238,"Thatta",2013
"Muhammad SalmanKhan Baloch","MQM","39251",239,"Karachi",2013
"Subhan AliSahil","Independent","34408",239,"Karachi",2013
"Abdul QadirPatel","PPP-P","27814",239,"Karachi",2013
"Fakharul Hassan","JUI-F","20954",239,"Karachi",2013
"Akhtar Muhammad","JI","6939",239,"Karachi",2013
"Moulana AbdulHameed Tounsvi","MDM","6639",239,"Karachi",2013
"Sarfaraz KhanJadoon","ANP","6394",239,"Karachi",2013
"Muhammad Younus","Independent","3789",239,"Karachi",2013
"Abdul Qadir","Independent","1157",239,"Karachi",2013
"MohammadHussain Shaikh","PML-AKF","997",239,"Karachi",2013
"Qari Sher AfzalKhan","Independent","675",239,"Karachi",2013
"Qadir KhanMandokhail Advocate","PML-N","612",239,"Karachi",2013
"Gul MuhammadAfridi","Independent","481",239,"Karachi",2013
"Muhammad Khalid","Independent","437",239,"Karachi",2013
"Mohammad UsmanAchakzai","PKMAP","400",239,"Karachi",2013
"Ali Akbar","Independent","285",239,"Karachi",2013
"MuhammadAshfaque","TSH","212",239,"Karachi",2013
"Jameel Shah","Independent","193",239,"Karachi",2013
"Imran KhanBrohi","Independent","154",239,"Karachi",2013
"Ghulam MuhammadBangulani","Independent","97",239,"Karachi",2013
"Muhammad AmeerTariq","Independent","95",239,"Karachi",2013
"Afshan Aman","Independent","84",239,"Karachi",2013
"AttaurehmanKhan","Independent","84",239,"Karachi",2013
"Asif Aziz","Independent","41",239,"Karachi",2013
"Doctor Umer GulAdil","Independent","33",239,"Karachi",2013
"Nusra Kamran","Independent","19",239,"Karachi",2013
"Sohail MansoorKhawaja","MQM","87805",240,"Karachi",2013
"Naz Baloch","PTI","21096",240,"Karachi",2013
"Abid HussainSathi","PPP-P","19360",240,"Karachi",2013
"Muhammad NawazKhan Niazi","Independent","10784",240,"Karachi",2013
"Molana TajMuhammad Hanfi","MDM","10784",240,"Karachi",2013
"Mufti Fazal ulHaq","JUI-F","6024",240,"Karachi",2013
"Syed AttaullahShah","JI","4222",240,"Karachi",2013
"Kabir AhmedSher","ANP","1246",240,"Karachi",2013
"Hafiz Gul Sher","PST","1084",240,"Karachi",2013
"Muhammad AslamKhan","RPM","376",240,"Karachi",2013
"Zia Watan Dost","PKMAP","161",240,"Karachi",2013
"MuhammadTahseen Qurshi","Independent","135",240,"Karachi",2013
"Fazal Ahad","Independent","38",240,"Karachi",2013
"Syed AkhterulIqbal Qadri","MQM","95584",241,"Karachi",2013
"Doctor SaeedAhmed Afridi","PTI","27827",241,"Karachi",2013
"Moulana Misbahul Alam Mulla Khel","JUI-F","11697",241,"Karachi",2013
"MuhammadLaeeque Khan","JI","11438",241,"Karachi",2013
"Syed KaramDarwesh","ANP","7190",241,"Karachi",2013
"Ali Ahmad","Independent","3361",241,"Karachi",2013
"MolanaRehmanuddin Shamzai","Independent","621",241,"Karachi",2013
"Yousuf RehmanAfridi","Independent","590",241,"Karachi",2013
"Haji MuhammadBarki","PKMAP","516",241,"Karachi",2013
"Syed Ahmed AliKhan","PFP","343",241,"Karachi",2013
"Abdul Razzaq","Independent","282",241,"Karachi",2013
"Syed Afsar","Independent","190",241,"Karachi",2013
"MuhammadMujahid Karim","Independent","107",241,"Karachi",2013
"Shakeel Ahmed","MQMP","101",241,"Karachi",2013
"Ali AfsarTanoli","TSH","101",241,"Karachi",2013
"Munir ud dinKhtak","Independent","94",241,"Karachi",2013
"Shahid AnjumKhan","Independent","15",241,"Karachi",2013
"Zafar AhmedGhori","AML","12",241,"Karachi",2013
"Mehboob Alam","MQM","166836",242,"Karachi",2013
"Akram Khan","PTI","10889",242,"Karachi",2013
"Najeeb UllahKhan Niazi","PML-N","9462",242,"Karachi",2013
"Taj MuhammadKhan","JI","5155",242,"Karachi",2013
"Asghar KhanMusa Khel","Independent","2754",242,"Karachi",2013
"Bari Khan","PPP-P","2277",242,"Karachi",2013
"Ishtiaque Ahmad","Independent","421",242,"Karachi",2013
"Amoon Pasha","APML","383",242,"Karachi",2013
"MuhammadMukhtar Bin Hamid","Independent","211",242,"Karachi",2013
"Abdul Waseem","MQM","192638",243,"Karachi",2013
"Zahid HussainHashmi","PTI","29875",243,"Karachi",2013
"Muhammad Yousuf","JI","8578",243,"Karachi",2013
"Syed SohailAbidi","PPP-P","5831",243,"Karachi",2013
"Haji Abdul NabiBrohi","Independent","3457",243,"Karachi",2013
"Abrar KhanBaloach Advocate","Independent","327",243,"Karachi",2013
"Raaz Muhammad","Independent","220",243,"Karachi",2013
"Muhammad ShamimSiddiqui","Independent","191",243,"Karachi",2013
"Riaz Khan","Independent","116",243,"Karachi",2013
"SheikhSalahuddin","MQM","133885",244,"Karachi",2013
"Khalid MasoodKhan","PTI","26495",244,"Karachi",2013
"Syed MuhammadBilal","JI","9230",244,"Karachi",2013
"Abdul HaiSheikh Qari Sahab","MDM","7045",244,"Karachi",2013
"Muhammad TahirKhan","PPP-P","1390",244,"Karachi",2013
"Matloob Awan","PST","1162",244,"Karachi",2013
"Tariq Mehboob","SIC","553",244,"Karachi",2013
"Molvi IqbalHyder Advocate","Independent","330",244,"Karachi",2013
"Khalid MumtazAdvocate","Independent","316",244,"Karachi",2013
"Muhammad IshaqKhan","Independent","54",244,"Karachi",2013
"Syed YounusHussain","Independent","41",244,"Karachi",2013
"Farhan AhmadKhan","Independent","12",244,"Karachi",2013
"Haji Umer BazAkhwand","Independent","11",244,"Karachi",2013
"Muhammad Riaz Haider","PTI","54937",245,"Karachi",2013
"Doctor Mairaj ul Huda Siddiqui","JI","22452",245,"Karachi",2013
"Sardar Khan","PPP-P","2432",245,"Karachi",2013
"Muhammad Khan Afridi","Independent","372",245,"Karachi",2013
"Rashid Naseem","Independent","145",245,"Karachi",2013
"Syed Minhajuddin","Independent","143",245,"Karachi",2013
"Muhammad Asim Ishtiaq","APML","137",245,"Karachi",2013
"Khursheed Raja Asif","Independent","55",245,"Karachi",2013
"Syed Mustafsir Hussain Bukhari","AML","34",245,"Karachi",2013
"Shakeel Ahmad Advocate","Independent","30",245,"Karachi",2013
"Khalid Jamal Siddiqui","PFP","24",245,"Karachi",2013
"Sohail Ahmad Jameel","Independent","9",245,"Karachi",2013
"Amir Sharjeel","PTI","31875",246,"Karachi",2013
"Rashid Nasim","JI","10321",246,"Karachi",2013
"Monem Zafar Khan","Independent","3514",246,"Karachi",2013
"Shahzad Majeed","PPP-P","1716",246,"Karachi",2013
"Kanwar Aamir Sami","AML","687",246,"Karachi",2013
"Sohail Ansari","Independent","280",246,"Karachi",2013
"Muhammad Hanif","Independent","56",246,"Karachi",2013
"Muhammad Sohaib Farooqui","Independent","32",246,"Karachi",2013
"Sufyan Yousuf","MQM","126263",247,"Karachi",2013
"Rashid Siddiqui","PTI","35349",247,"Karachi",2013
"Muhammad AsgharLal","PPP-P","3326",247,"Karachi",2013
"Muhammad SiddiqRathore","JUP-N","3311",247,"Karachi",2013
"Syed AdnanHaider Jafri","APML","254",247,"Karachi",2013
"Zahid Muhammad","Independent","137",247,"Karachi",2013
"Muhammad TayabHussain","Independent","123",247,"Karachi",2013
"Ameer Ali PateWala","RPM","117",247,"Karachi",2013
"Syed ArifMustufa","Independent","70",247,"Karachi",2013
"Muhammad IqbalRikshaw Wala","Independent","70",247,"Karachi",2013
"Jawaid AhmedKhan","Independent","48",247,"Karachi",2013
"Farhan AhmedKhan","Independent","44",247,"Karachi",2013
"Shah JahanBaloch","PPP-P","84530",248,"Karachi",2013
"Subhan AliSahil","PTI","26348",248,"Karachi",2013
"Maulana ShirinMuhammad","JUI-F","9054",248,"Karachi",2013
"Sardar NabilAhmad Gabol","MQM","6489",248,"Karachi",2013
"Muhammad Rafiq","Independent","6326",248,"Karachi",2013
"Ghanva Bhutto","PPP-SB","527",248,"Karachi",2013
"Khursheed AhmedMemon","Independent","162",248,"Karachi",2013
"Mir MuhammadAshfaq Baloch","Independent","125",248,"Karachi",2013
"Muhammad Ali","Independent","106",248,"Karachi",2013
"Shabbir Khan","Independent","91",248,"Karachi",2013
"Jan Muhammad","Independent","88",248,"Karachi",2013
"Maulvi AbdulMajeed Sarbazi","Independent","78",248,"Karachi",2013
"Muhammad Saleem","Independent","56",248,"Karachi",2013
"Dr. MuhammadFarooq Sattar","MQM","109952",249,"Karachi",2013
"Abdul AzizMemon","PPP-P","64974",249,"Karachi",2013
"Muhammad OwaisSiddiqui","JUP-N","7647",249,"Karachi",2013
"Mahboob AftabKhan","AML","800",249,"Karachi",2013
"Shabir AhmedQaim Khani","PML-F","790",249,"Karachi",2013
"Muhammad AsifSiddiqui","Independent","472",249,"Karachi",2013
"Syed Irshad Ali","Independent","383",249,"Karachi",2013
"Malik MatloobAli Awan","PST","235",249,"Karachi",2013
"Sajjid Ali Shah","Independent","124",249,"Karachi",2013
"Naeemuddin","Independent","80",249,"Karachi",2013
"Dr Arif urRehman Alvi","PTI","76305",250,"Karachi",2013
"KhushbakhtShujat","MQM","28374",250,"Karachi",2013
"NiamatullahKhan","JI","11149",250,"Karachi",2013
"Muhammad RashidHussain Rabani","PPP-P","4556",250,"Karachi",2013
"MuhammadAbdullah urf Mufti Kafaiyatullah","JUI-F","747",250,"Karachi",2013
"Syed MuhammadHanif","ANP","663",250,"Karachi",2013
"Syed AliHussain","MWM","440",250,"Karachi",2013
"Doctor JehanzebMughal","Independent","400",250,"Karachi",2013
"Saleem Zia","Independent","331",250,"Karachi",2013
"Khan AmanullahKhan","PML-Q","320",250,"Karachi",2013
"Muhammad JibranNasir","Independent","259",250,"Karachi",2013
"Muhammad KamranKhan","PML-F","228",250,"Karachi",2013
"Muhammad ArifMansoori","PST","147",250,"Karachi",2013
"Zafar Iqbal","Independent","131",250,"Karachi",2013
"Molvi MuhammadIqbal Haider Advocate","AHT","92",250,"Karachi",2013
"Mehfooz YarKhan","AML","80",250,"Karachi",2013
"Raja ArifSultan Minhas","Independent","64",250,"Karachi",2013
"Saman SultanaJafri","Independent","58",250,"Karachi",2013
"Arshad LalJunejo","Independent","38",250,"Karachi",2013
"Ghulam MuhammadKhan Jadoon Advocate","AWP","31",250,"Karachi",2013
"Muhammad UsmanSorthia","Independent","24",250,"Karachi",2013
"Malik ShamrizAwan","APML","22",250,"Karachi",2013
"Sardar MuhammadIqbal Khan","TSH","18",250,"Karachi",2013
"Muhammad Qaseem","PKMAP","18",250,"Karachi",2013
"Javed Ahmed Chhatari Advocate","Independent","15",250,"Karachi",2013
"Muhammad Shafiq","Independent","12",250,"Karachi",2013
"Wasim Ahmed","MQMP","12",250,"Karachi",2013
"Mahmood HussainQureshi","Independent","9",250,"Karachi",2013
"Abdul HamidYousufi Advocate","Independent","6",250,"Karachi",2013
"Ghulam MuhammadBanglani","Independent","6",250,"Karachi",2013
"Abdul Hakeem","MWRP","4",250,"Karachi",2013
"Ikhtiar AliChanna","Independent","1",250,"Karachi",2013
"Syed Ali RazaAbidi","MQM","81603",251,"Karachi",2013
"Raja Azhar Khan","PTI","40388",251,"Karachi",2013
"Zahid Saeed","JI","27166",251,"Karachi",2013
"Syed MuhammadNihal Hashmi","PML-N","13223",251,"Karachi",2013
"Zulfiqar AliQaim Khani","PPP-P","6637",251,"Karachi",2013
"Tahir AshrafHashmi","Independent","634",251,"Karachi",2013
"Afaq Shafqat","MQMP","501",251,"Karachi",2013
"Muhammad NaseemKhan","MDM","462",251,"Karachi",2013
"Muhammad Jameel","PST","233",251,"Karachi",2013
"Sher Khan NiaziAdvocate","Independent","215",251,"Karachi",2013
"Abdul Shakoor","PFP","110",251,"Karachi",2013
"Sheikh AftabAhmad Advocate","Independent","64",251,"Karachi",2013
"Raja ArifSultan Minhas","Independent","40",251,"Karachi",2013
"Maqbool Maseh","Independent","40",251,"Karachi",2013
"Aamir Rahseed","Independent","26",251,"Karachi",2013
"Qadir Buksh","Independent","25",251,"Karachi",2013
"Wazir ZadaAfridi","Independent","18",251,"Karachi",2013
"Adbul RashidGodil","MQM","91339",252,"Karachi",2013
"Syed Ali HaiderZaidi","PTI","49622",252,"Karachi",2013
"Muhammad HusainMehenti","JI","16342",252,"Karachi",2013
"MuhammadHussain Karimi","MWM","3566",252,"Karachi",2013
"Syed AsgharHussain","PPP-P","3301",252,"Karachi",2013
"Syed BahroonShah","MDM","2580",252,"Karachi",2013
"Tasleem Naeem","Independent","161",252,"Karachi",2013
"ProfessorEngineer Rana Saeed Ahmed Zafar","PML-Q","137",252,"Karachi",2013
"Saleem UllahKhanTurk","Independent","104",252,"Karachi",2013
"Rehana Shadab","Independent","67",252,"Karachi",2013
"Altaf Zikar","Independent","43",252,"Karachi",2013
"Muhammad FarooqAli","JPP","29",252,"Karachi",2013
"Noor UllahTareen","PKMAP","15",252,"Karachi",2013
"MuhammadMuzammil Qureshi","MQM","101385",253,"Karachi",2013
"Muhammad AshrafJabbar Qureshi","PTI","61913",253,"Karachi",2013
"AsadullahBhutto","JI","12651",253,"Karachi",2013
"Muhammad MuradBaloch","PPP-P","10127",253,"Karachi",2013
"Abdul Majeed","MDM","8242",253,"Karachi",2013
"Syed AsgharAbbas Zaidi","MWM","4633",253,"Karachi",2013
"Irshad Khan","ANP","285",253,"Karachi",2013
"Muhammad YunusBarai","Independent","203",253,"Karachi",2013
"Syed MuhammadYousuf","PKMAP","192",253,"Karachi",2013
"Muhammad RehanShamim","Independent","174",253,"Karachi",2013
"DurreshahwarPervez","Independent","169",253,"Karachi",2013
"Mushtaq Ali","MQMP","129",253,"Karachi",2013
"Khuwaja GhulamHussain","PPP-SB","107",253,"Karachi",2013
"Gulzar AhmadSoomro","STP","70",253,"Karachi",2013
"Arsalan TajHussain Ghuman","Independent","67",253,"Karachi",2013
"Muhammad TahirQadri","PST","58",253,"Karachi",2013
"Shaheen Munawer","APML","53",253,"Karachi",2013
"Nasir Raheem","PFP","49",253,"Karachi",2013
"Danish Channa","PCP","48",253,"Karachi",2013
"Shahid Shah","Independent","40",253,"Karachi",2013
"Syed Rehan Ali","AML","37",253,"Karachi",2013
"Asif Mamon","PML-J","34",253,"Karachi",2013
"Ubaid Ur RehmanRashid","Independent","33",253,"Karachi",2013
"Waqar Zaka","Independent","31",253,"Karachi",2013
"ChaudharyMuhammad Kausar","Independent","21",253,"Karachi",2013
"Hafiz FazalKareem Advocate","Independent","18",253,"Karachi",2013
"Osama Razi","Independent","15",253,"Karachi",2013
"Sheikh MuhammadYounus","Independent","12",253,"Karachi",2013
"Hafiz Naeem UrRehman","Independent","8",253,"Karachi",2013
"Soba KhanBhunger","Independent","6",253,"Karachi",2013
"Muhammad Ali Rashid","MQM","53045",254,"Karachi",2013
"Muhammad Naeem","PTI","5855",254,"Karachi",2013
"Mian Muhammad Ilyas Rasheed","PML-N","2533",254,"Karachi",2013
"Mullana AbdulhSattar","PPP-P","670",254,"Karachi",2013
"Muhammad AsgharhDars","Independent","540",254,"Karachi",2013
"Rajab Ali Naeemi","JUP-N","163",254,"Karachi",2013
"Waseem Ahmad","MQMP","99",254,"Karachi",2013
"S M Farooq","PMA","89",254,"Karachi",2013
"Sajjad Hussain","Independent","88",254,"Karachi",2013
"Mangal KhanhKharooti","PKMAP","82",254,"Karachi",2013
"Muhammad Hussain Khan","Independent","76",254,"Karachi",2013
"Muhammad Rustam Qadri","Independent","66",254,"Karachi",2013
"Shabbir Ahmad QaimhKhani","Independent","34",254,"Karachi",2013
"Muhammad Arif Khan","Independent","29",254,"Karachi",2013
"Muhammad SulemanhAhmad Khan","Independent","14",254,"Karachi",2013
"Syed AsifHasnain","MQM","136982",255,"Karachi",2013
"Khalid MehmoodAli Advocate","PTI","19033",255,"Karachi",2013
"Abdul Jameelkhan","JI","9338",255,"Karachi",2013
"Afaq AhmadShafqat","MQMP","6989",255,"Karachi",2013
"Jawaid Sheikh","PPP-P","3378",255,"Karachi",2013
"Abdul RehmanKhan Yousufzai","ANP","1213",255,"Karachi",2013
"Muhammad Kaleem","PST","204",255,"Karachi",2013
"Abdul Hafeez","Independent","138",255,"Karachi",2013
"Rucknuddin Taj","Independent","134",255,"Karachi",2013
"Muhammad AyubShan","Independent","103",255,"Karachi",2013
"Muhammad SarwarBin Pakistan","JPP","95",255,"Karachi",2013
"Iqbal MuhammadAli Khan","MQM","151788",256,"Karachi",2013
"Muhammad ZubairKhan","PTI","69072",256,"Karachi",2013
"Shah MuhammadOwais Noorani","JUP-N","18732",256,"Karachi",2013
"Syed ManzoorAbbas","PPP-P","4347",256,"Karachi",2013
"Muhammad ArshadTaqi","TTP","3144",256,"Karachi",2013
"Osama Razi","Independent","1320",256,"Karachi",2013
"Muhammad YounusKhan","ANP","856",256,"Karachi",2013
"Syed MergoobHussain Abdi","APML","594",256,"Karachi",2013
"Rana MuhammadEhsan","Independent","473",256,"Karachi",2013
"Mushtaq Ali","MQMP","410",256,"Karachi",2013
"Rizwan Ali","PST","276",256,"Karachi",2013
"Rana Safdar AliKhan Advocate","Independent","115",256,"Karachi",2013
"Muhammad YounusBarai","Independent","113",256,"Karachi",2013
"Muhammad SalmanAnsari","PFP","70",256,"Karachi",2013
"Muhammad KhalidKhan Erashi","Independent","45",256,"Karachi",2013
"Faisal AhmadHashmi","Independent","44",256,"Karachi",2013
"Sajid Ahmad","MQM","125405",257,"
      Complete Result of NA 257 Karachi",2013
"Farooq Khan","PTI","23508",257,"
      Complete Result of NA 257 Karachi",2013
"Naseem Khan","PPP-P","13459",257,"
      Complete Result of NA 257 Karachi",2013
"TaufeequddinSiddiqui","JI","10410",257,"
      Complete Result of NA 257 Karachi",2013
"Zain Ansari","PML-N","9060",257,"
      Complete Result of NA 257 Karachi",2013
"Al Syed HassanJaffer Rizvi","MWM","6257",257,"
      Complete Result of NA 257 Karachi",2013
"Shah Waliullah","MDM","4349",257,"
      Complete Result of NA 257 Karachi",2013
"Ghanwa Bhutto","PPP-SB","1224",257,"
      Complete Result of NA 257 Karachi",2013
"Syed Jamil urRab","MQMP","451",257,"
      Complete Result of NA 257 Karachi",2013
"Syed ZahidAbbas Naqvi","Independent","211",257,"
      Complete Result of NA 257 Karachi",2013
"Imran Saif KhanGhouri","APML","211",257,"
      Complete Result of NA 257 Karachi",2013
"Muhammad AbbasJafferi","Independent","166",257,"
      Complete Result of NA 257 Karachi",2013
"Aman Masood","ANP","149",257,"
      Complete Result of NA 257 Karachi",2013
"Hakeem SaddatIbrahim Siddqui","Independent","98",257,"
      Complete Result of NA 257 Karachi",2013
"Akbar Dars","PML-SBAKF","66",257,"
      Complete Result of NA 257 Karachi",2013
"Altaf HussainPatni","Independent","33",257,"
      Complete Result of NA 257 Karachi",2013
"ArsalanSiddiqui","Independent","32",257,"
      Complete Result of NA 257 Karachi",2013
"Aslam Shah","Independent","24",257,"
      Complete Result of NA 257 Karachi",2013
"Abdul Hakeem Balouch","PML-N","52751",258,"Karachi",2013
"Abdul Razzaq Raja","PPP-P","36329",258,"Karachi",2013
"JamAbdul Karim Jokhio","Independent","29948",258,"Karachi",2013
"Ahmad Gabol","MQM","17854",258,"Karachi",2013
"Qurban Ali","PTI","17697",258,"Karachi",2013
"Mufti Muhammad Usman Yar Khan","MDM","6425",258,"Karachi",2013
"Syed Shabbir Hussain Shah","Independent","3065",258,"Karachi",2013
"Professor Syed Muhammad Ali Zaidi Al Hussaini","MWM","2068",258,"Karachi",2013
"Abdul Razzaq Achakzai","PKMAP","2009",258,"Karachi",2013
"Shah Nawaz","NP","1483",258,"Karachi",2013
"Haleem Adil Shaikh","PML-Q","937",258,"Karachi",2013
"Moulana Saleem Ullah Khan Turk","Independent","929",258,"Karachi",2013
"Hussain Buksh Jokhio","Independent","908",258,"Karachi",2013
"Muhammad Suleman Brohi","Independent","868",258,"Karachi",2013
"Qadir Bux","Independent","690",258,"Karachi",2013
"Khursheed Ali","MQMP","555",258,"Karachi",2013
"Sultan Khan Mandokhail","ANP","466",258,"Karachi",2013
"Muhammad Ishaq","PPP-SB","323",258,"Karachi",2013
"Aziz ur Rehman","Independent","311",258,"Karachi",2013
"Mufti Abdul Monim","Independent","264",258,"Karachi",2013
"Bashir Ahmed Khaskheli","Independent","254",258,"Karachi",2013
"Muhammad Naveed Shahid","Independent","159",258,"Karachi",2013
